Flight Information:     	                       	                       	   	                   	                	           	             	       	              	     	           	          	        
Launch Date:            	                       	Monday, August 21, 2017	   	                   	Launch Time:    	           	5:40:56 PM   	       	End of Ascent:	     	           	1:27:01 AM	        
Station name:           	                       	                       	   	                   	Number of sonde:	           	00608531     	       	              	     	           	          	        
Ground values:          	                       	                       	   	                   	                	           	             	       	              	     	           	          	        
Pressure:               	                       	887.9 hPa              	   	                   	Temperature:    	           	22.3 °C      	       	Humidity:     	     	           	33 %      	        
Wind Direction:         	                       	10 °                   	   	                   	Wind Speed:     	           	4 m/s        	       	Cloud group:  	     	           	9////     	        
Position:               	                       	                       	   	                   	                	           	             	       	              	     	           	          	        
Longitude:              	                       	-104.456 °             	   	                   	Latitude:       	           	42.752 °     	       	Altitude:     	     	           	1536 m    	        
Staff:                  	                       	                       	   	                   	                	           	             	       	              	     	           	          	        
Company:                	                       	                       	   	                   	                	           	             	       	              	     	           	          	        
Operator:               	                       	                       	   	                   	                	           	             	       	              	     	           	          	        
Events:                 	                       	                       	   	                   	                	           	             	       	              	     	           	          	        
Highest Point:          	                       	10.2 hPa               	   	                   	31682 m         	           	             	       	              	     	           	          	        
Tropopauses:            	                       	1.: 148.9 hPa          	   	                   	                	           	             	       	              	     	           	          	        
Max Winds:              	                       	1.: 184.3 hPa          	   	                   	                	           	             	       	              	     	           	          	        
Remarks:                	                       	                       	   	                   	                	           	             	       	              	     	           	          	        
                        	                       	                       	   	                   	                	           	             	       	              	     	           	          	        
Profile Data:           	                       	                       	   	                   	                	           	             	       	              	     	           	          	        
Time                    	P                      	T                      	Hu 	Ws                 	Wd              	Long.      	Lat.         	Alt    	Geopot        	Dewp.	Virt. Temp 	Rs        	D       
[sec]                   	[hPa]                  	[°C]                   	[%]	[m/s]              	[°]             	[°]        	[°]          	[m]    	[m]           	[°C] 	[°C]       	[m/s]     	[kg/m3] 
0                       	887.9                  	22.3                   	33 	4.3                	010             	-104.456100	42.751600    	1536   	1536          	5.3  	23.4       	0.0       	1.047124
2                       	886.8                  	21.8                   	33 	4.6                	007             	-104.456058	42.751441    	1547   	1547          	5.0  	22.9       	5.5       	1.047599
4                       	885.6                  	21.3                   	34 	5.0                	004             	-104.456016	42.751282    	1558   	1558          	4.7  	22.4       	5.5       	1.048078
6                       	884.5                  	20.8                   	34 	5.4                	002             	-104.455974	42.751123    	1569   	1569          	4.4  	21.8       	5.5       	1.048560
8                       	883.4                  	20.6                   	34 	5.8                	360             	-104.455933	42.750963    	1580   	1580          	4.4  	21.7       	5.5       	1.047685
10                      	882.3                  	20.6                   	35 	6.1                	359             	-104.455891	42.750804    	1592   	1591          	4.5  	21.7       	5.5       	1.046521
12                      	881.1                  	20.5                   	35 	6.5                	357             	-104.455849	42.750645    	1603   	1602          	4.6  	21.6       	5.5       	1.045358
14                      	880.0                  	20.5                   	36 	6.9                	356             	-104.455807	42.750486    	1614   	1613          	4.8  	21.6       	5.5       	1.044195
16                      	878.9                  	20.5                   	36 	7.2                	354             	-104.455765	42.750327    	1625   	1624          	4.9  	21.5       	5.5       	1.043034
18                      	877.8                  	20.4                   	36 	7.6                	353             	-104.455716	42.750141    	1636   	1635          	5.0  	21.5       	5.5       	1.041874
20                      	876.7                  	20.4                   	37 	8.0                	352             	-104.455667	42.749956    	1647   	1646          	5.1  	21.5       	5.5       	1.040713
22                      	875.5                  	20.3                   	37 	8.3                	351             	-104.455617	42.749770    	1658   	1657          	5.0  	21.4       	5.5       	1.039718
24                      	874.4                  	20.2                   	37 	8.7                	351             	-104.455568	42.749584    	1669   	1668          	5.0  	21.3       	5.5       	1.038725
26                      	873.3                  	20.1                   	37 	9.0                	350             	-104.455518	42.749399    	1680   	1679          	4.9  	21.2       	5.5       	1.037731
28                      	872.2                  	20.0                   	37 	9.4                	349             	-104.455469	42.749213    	1691   	1690          	4.9  	21.1       	5.5       	1.036738
30                      	871.1                  	19.9                   	37 	9.8                	348             	-104.455419	42.749028    	1702   	1701          	4.8  	21.0       	5.5       	1.035746
32                      	869.9                  	19.8                   	37 	9.9                	349             	-104.455370	42.748842    	1713   	1712          	4.7  	20.9       	5.5       	1.034754
34                      	868.8                  	19.7                   	37 	9.9                	349             	-104.455320	42.748656    	1724   	1724          	4.7  	20.8       	5.5       	1.033773
36                      	867.7                  	19.6                   	37 	9.9                	349             	-104.455271	42.748471    	1736   	1735          	4.7  	20.7       	5.5       	1.032822
38                      	866.6                  	19.5                   	37 	10.0               	349             	-104.455222	42.748285    	1747   	1746          	4.6  	20.6       	5.5       	1.031869
40                      	865.5                  	19.4                   	38 	10.0               	349             	-104.455172	42.748099    	1758   	1757          	4.6  	20.4       	5.5       	1.030918
42                      	864.4                  	19.3                   	38 	10.1               	349             	-104.455123	42.747914    	1769   	1768          	4.5  	20.3       	5.5       	1.029968
44                      	863.2                  	19.2                   	38 	10.1               	349             	-104.455073	42.747728    	1780   	1779          	4.5  	20.2       	5.5       	1.028928
46                      	862.0                  	19.0                   	38 	10.2               	349             	-104.455028	42.747545    	1791   	1791          	4.4  	20.1       	5.9       	1.027888
48                      	860.8                  	18.9                   	38 	10.2               	349             	-104.454990	42.747365    	1804   	1803          	4.4  	20.0       	6.3       	1.026877
50                      	859.5                  	18.8                   	38 	10.2               	350             	-104.454951	42.747185    	1817   	1816          	4.4  	19.9       	6.3       	1.025776
52                      	858.3                  	18.7                   	39 	10.3               	350             	-104.454913	42.747006    	1830   	1829          	4.4  	19.8       	6.3       	1.024676
54                      	857.0                  	18.6                   	39 	10.3               	350             	-104.454874	42.746826    	1842   	1841          	4.4  	19.7       	6.3       	1.023578
56                      	855.7                  	18.5                   	39 	10.4               	350             	-104.454835	42.746646    	1855   	1854          	4.3  	19.5       	6.3       	1.022479
58                      	854.5                  	18.3                   	39 	10.4               	350             	-104.454797	42.746467    	1868   	1867          	4.3  	19.4       	6.3       	1.021381
60                      	853.2                  	18.2                   	40 	10.4               	350             	-104.454758	42.746287    	1880   	1879          	4.3  	19.3       	6.3       	1.020286
62                      	851.9                  	18.1                   	40 	10.4               	350             	-104.454720	42.746107    	1893   	1892          	4.3  	19.2       	6.3       	1.019220
64                      	850.7                  	18.0                   	40 	10.3               	350             	-104.454681	42.745928    	1906   	1905          	4.2  	19.0       	6.3       	1.018156
66                      	849.4                  	17.8                   	40 	10.2               	350             	-104.454643	42.745748    	1918   	1917          	4.2  	18.9       	6.3       	1.017092
68                      	848.2                  	17.7                   	41 	10.1               	351             	-104.454604	42.745568    	1931   	1930          	4.2  	18.8       	6.3       	1.016029
70                      	846.9                  	17.6                   	41 	10.0               	351             	-104.454566	42.745389    	1944   	1942          	4.1  	18.7       	6.3       	1.014966
72                      	845.7                  	17.5                   	41 	10.0               	351             	-104.454527	42.745209    	1956   	1955          	4.1  	18.5       	6.3       	1.013905
74                      	844.4                  	17.3                   	41 	9.9                	351             	-104.454489	42.745029    	1969   	1968          	4.1  	18.4       	6.3       	1.012816
76                      	843.1                  	17.2                   	41 	9.8                	351             	-104.454450	42.744850    	1982   	1980          	4.0  	18.3       	6.3       	1.011725
78                      	841.8                  	17.1                   	42 	9.7                	351             	-104.454420	42.744694    	1995   	1994          	4.0  	18.1       	6.7       	1.010635
80                      	840.5                  	17.0                   	42 	9.7                	351             	-104.454394	42.744547    	2008   	2007          	3.9  	18.0       	6.8       	1.009466
82                      	839.2                  	16.8                   	42 	9.6                	352             	-104.454368	42.744400    	2022   	2021          	3.9  	17.9       	6.8       	1.008299
84                      	837.8                  	16.7                   	42 	9.5                	352             	-104.454341	42.744253    	2036   	2034          	3.8  	17.8       	6.8       	1.007132
86                      	836.5                  	16.6                   	42 	9.4                	352             	-104.454315	42.744106    	2049   	2048          	3.7  	17.6       	6.8       	1.005966
88                      	835.2                  	16.5                   	42 	9.3                	352             	-104.454288	42.743959    	2063   	2061          	3.7  	17.5       	6.8       	1.004798
90                      	833.9                  	16.3                   	43 	9.3                	352             	-104.454262	42.743813    	2076   	2075          	3.6  	17.4       	6.8       	1.003628
92                      	832.5                  	16.2                   	43 	9.1                	352             	-104.454235	42.743666    	2090   	2089          	3.6  	17.3       	6.8       	1.002457
94                      	831.2                  	16.1                   	43 	9.0                	352             	-104.454209	42.743519    	2103   	2102          	3.5  	17.1       	6.8       	1.001288
96                      	829.9                  	16.0                   	43 	8.9                	352             	-104.454183	42.743372    	2117   	2116          	3.5  	17.0       	6.8       	1.000121
98                      	828.6                  	15.8                   	43 	8.8                	352             	-104.454156	42.743225    	2130   	2129          	3.4  	16.9       	6.8       	0.998953
100                     	827.2                  	15.7                   	43 	8.7                	352             	-104.454130	42.743078    	2144   	2143          	3.4  	16.8       	6.8       	0.997786
102                     	825.9                  	15.6                   	44 	8.6                	352             	-104.454103	42.742931    	2158   	2156          	3.3  	16.6       	6.8       	0.996637
104                     	824.6                  	15.5                   	44 	8.4                	352             	-104.454077	42.742784    	2171   	2170          	3.3  	16.5       	6.8       	0.995446
106                     	823.2                  	15.3                   	44 	8.3                	352             	-104.454046	42.742638    	2185   	2184          	3.3  	16.4       	6.9       	0.994258
108                     	821.9                  	15.2                   	45 	8.2                	352             	-104.454003	42.742493    	2199   	2198          	3.3  	16.2       	7.2       	0.993071
110                     	820.5                  	15.1                   	45 	8.1                	352             	-104.453959	42.742348    	2214   	2212          	3.3  	16.1       	7.2       	0.991823
112                     	819.1                  	15.0                   	45 	8.1                	351             	-104.453916	42.742203    	2228   	2227          	3.2  	16.0       	7.2       	0.990578
114                     	817.7                  	14.8                   	45 	8.1                	351             	-104.453872	42.742058    	2243   	2241          	3.2  	15.8       	7.2       	0.989340
116                     	816.3                  	14.7                   	46 	8.1                	350             	-104.453829	42.741913    	2257   	2256          	3.1  	15.7       	7.2       	0.988118
118                     	814.9                  	14.6                   	46 	8.1                	350             	-104.453785	42.741768    	2271   	2270          	3.0  	15.6       	7.2       	0.986899
120                     	813.5                  	14.4                   	46 	8.1                	349             	-104.453742	42.741623    	2286   	2284          	3.0  	15.4       	7.2       	0.985681
122                     	812.1                  	14.3                   	46 	8.1                	349             	-104.453698	42.741478    	2300   	2299          	2.9  	15.3       	7.2       	0.984462
124                     	810.7                  	14.2                   	46 	8.1                	348             	-104.453655	42.741333    	2315   	2313          	2.8  	15.2       	7.2       	0.983245
126                     	809.4                  	14.0                   	46 	8.2                	348             	-104.453611	42.741188    	2329   	2328          	2.7  	15.0       	7.2       	0.982030
128                     	808.0                  	13.9                   	47 	8.2                	347             	-104.453568	42.741043    	2343   	2342          	2.7  	14.9       	7.2       	0.980785
130                     	806.6                  	13.8                   	47 	8.2                	347             	-104.453524	42.740898    	2358   	2356          	2.6  	14.8       	7.2       	0.979498
132                     	805.2                  	13.7                   	47 	8.3                	347             	-104.453481	42.740753    	2372   	2371          	2.5  	14.6       	7.2       	0.978213
134                     	803.8                  	13.5                   	47 	8.3                	347             	-104.453437	42.740608    	2387   	2385          	2.4  	14.5       	7.2       	0.976927
136                     	802.5                  	13.4                   	47 	8.4                	347             	-104.453394	42.740462    	2401   	2400          	2.3  	14.4       	7.2       	0.975644
138                     	801.1                  	13.3                   	47 	8.5                	347             	-104.453350	42.740317    	2416   	2414          	2.2  	14.3       	7.2       	0.974362
140                     	799.8                  	13.2                   	47 	8.6                	348             	-104.453306	42.740169    	2430   	2428          	2.1  	14.2       	7.1       	0.973211
142                     	798.6                  	13.1                   	47 	8.6                	348             	-104.453258	42.739998    	2443   	2441          	2.0  	14.1       	6.4       	0.972024
144                     	797.3                  	13.0                   	46 	8.7                	348             	-104.453210	42.739826    	2455   	2454          	1.8  	14.0       	6.4       	0.970807
146                     	796.1                  	12.9                   	46 	8.8                	348             	-104.453162	42.739655    	2468   	2467          	1.7  	13.9       	6.4       	0.969644
148                     	794.9                  	12.8                   	46 	8.9                	348             	-104.453114	42.739483    	2481   	2480          	1.5  	13.8       	6.4       	0.968482
150                     	793.7                  	12.7                   	46 	8.9                	348             	-104.453065	42.739312    	2494   	2492          	1.4  	13.7       	6.4       	0.967322
152                     	792.5                  	12.6                   	46 	9.0                	348             	-104.453017	42.739140    	2507   	2505          	1.2  	13.5       	6.4       	0.966161
154                     	791.3                  	12.5                   	45 	9.1                	348             	-104.452969	42.738969    	2520   	2518          	1.1  	13.4       	6.4       	0.965002
156                     	790.0                  	12.5                   	44 	9.2                	348             	-104.452921	42.738797    	2532   	2531          	0.6  	13.4       	6.4       	0.963607
158                     	788.8                  	12.5                   	43 	9.3                	348             	-104.452873	42.738626    	2545   	2544          	0.2  	13.4       	6.4       	0.962172
160                     	787.6                  	12.5                   	41 	9.4                	348             	-104.452825	42.738454    	2558   	2556          	-0.3 	13.3       	6.4       	0.960738
162                     	786.4                  	12.5                   	40 	9.4                	348             	-104.452777	42.738283    	2571   	2569          	-0.7 	13.3       	6.4       	0.959306
164                     	785.2                  	12.5                   	39 	9.5                	348             	-104.452728	42.738111    	2584   	2582          	-1.2 	13.3       	6.4       	0.957876
166                     	784.0                  	12.5                   	37 	9.6                	348             	-104.452680	42.737940    	2597   	2595          	-1.7 	13.2       	6.4       	0.956448
168                     	782.8                  	12.5                   	36 	9.7                	349             	-104.452632	42.737769    	2609   	2608          	-2.2 	13.2       	6.4       	0.954991
170                     	781.6                  	12.6                   	35 	9.8                	349             	-104.452584	42.737597    	2622   	2621          	-2.6 	13.3       	6.4       	0.953213
172                     	780.4                  	12.7                   	33 	9.8                	348             	-104.452498	42.737434    	2635   	2633          	-3.0 	13.3       	6.4       	0.951438
174                     	779.2                  	12.8                   	32 	9.8                	346             	-104.452396	42.737275    	2648   	2646          	-3.4 	13.4       	6.5       	0.949667
176                     	778.0                  	12.8                   	31 	9.8                	345             	-104.452294	42.737115    	2661   	2659          	-3.8 	13.5       	6.5       	0.947896
178                     	776.8                  	12.9                   	30 	9.8                	344             	-104.452192	42.736956    	2674   	2672          	-4.3 	13.6       	6.5       	0.946128
180                     	775.6                  	13.0                   	29 	9.8                	343             	-104.452091	42.736796    	2687   	2685          	-4.8 	13.6       	6.5       	0.944364
182                     	774.5                  	13.1                   	28 	9.8                	342             	-104.451989	42.736637    	2700   	2698          	-4.8 	13.7       	6.5       	0.942821
184                     	773.3                  	13.0                   	29 	9.8                	341             	-104.451887	42.736477    	2713   	2711          	-4.7 	13.6       	6.5       	0.941690
186                     	772.1                  	12.9                   	29 	9.8                	340             	-104.451785	42.736318    	2726   	2724          	-4.7 	13.5       	6.5       	0.940561
188                     	770.9                  	12.8                   	29 	9.8                	339             	-104.451683	42.736158    	2739   	2737          	-4.6 	13.4       	6.5       	0.939433
190                     	769.7                  	12.7                   	30 	9.9                	338             	-104.451581	42.735999    	2751   	2750          	-4.5 	13.3       	6.5       	0.938306
192                     	768.5                  	12.6                   	30 	9.8                	337             	-104.451480	42.735839    	2764   	2762          	-4.5 	13.2       	6.5       	0.937180
194                     	767.3                  	12.5                   	30 	9.8                	335             	-104.451378	42.735680    	2777   	2775          	-4.4 	13.1       	6.5       	0.936055
196                     	766.2                  	12.4                   	31 	9.8                	334             	-104.451276	42.735520    	2790   	2788          	-4.2 	13.0       	6.5       	0.934953
198                     	765.0                  	12.3                   	32 	9.8                	333             	-104.451174	42.735361    	2803   	2801          	-4.0 	12.9       	6.5       	0.933867
200                     	763.8                  	12.2                   	32 	9.7                	332             	-104.451072	42.735201    	2816   	2814          	-3.8 	12.8       	6.5       	0.932800
202                     	762.7                  	12.1                   	33 	9.7                	331             	-104.450920	42.735053    	2829   	2827          	-3.6 	12.7       	6.4       	0.931734
204                     	761.5                  	11.9                   	34 	9.7                	330             	-104.450734	42.734913    	2841   	2839          	-3.4 	12.6       	6.3       	0.930669
206                     	760.3                  	11.8                   	35 	9.7                	328             	-104.450548	42.734773    	2854   	2852          	-3.3 	12.5       	6.3       	0.929621
208                     	759.2                  	11.7                   	35 	9.7                	327             	-104.450362	42.734632    	2867   	2865          	-3.1 	12.4       	6.3       	0.928573
210                     	758.1                  	11.7                   	36 	9.7                	326             	-104.450176	42.734492    	2879   	2877          	-2.9 	12.4       	6.3       	0.927412
212                     	756.9                  	11.6                   	37 	9.9                	325             	-104.449990	42.734351    	2892   	2890          	-2.7 	12.3       	6.3       	0.926220
214                     	755.8                  	11.5                   	37 	10.1               	324             	-104.449804	42.734211    	2904   	2902          	-2.5 	12.3       	6.3       	0.925028
216                     	754.6                  	11.5                   	38 	10.2               	322             	-104.449618	42.734070    	2917   	2915          	-2.4 	12.2       	6.3       	0.923839
218                     	753.5                  	11.4                   	38 	10.4               	321             	-104.449432	42.733930    	2930   	2928          	-2.2 	12.1       	6.3       	0.922650
220                     	752.4                  	11.3                   	39 	10.6               	320             	-104.449246	42.733789    	2942   	2940          	-2.0 	12.1       	6.3       	0.921462
222                     	751.2                  	11.3                   	40 	10.8               	319             	-104.449060	42.733649    	2955   	2953          	-1.9 	12.0       	6.3       	0.920277
224                     	750.1                  	11.2                   	40 	10.9               	318             	-104.448874	42.733509    	2968   	2965          	-1.9 	12.0       	6.3       	0.919121
226                     	749.0                  	11.1                   	40 	11.1               	317             	-104.448688	42.733368    	2980   	2978          	-2.0 	11.9       	6.3       	0.917967
228                     	747.8                  	11.1                   	40 	11.3               	316             	-104.448502	42.733228    	2993   	2991          	-2.0 	11.8       	6.3       	0.916814
230                     	746.8                  	11.0                   	40 	11.5               	315             	-104.448317	42.733087    	3005   	3003          	-2.0 	11.7       	6.3       	0.915780
232                     	745.8                  	10.9                   	40 	11.5               	314             	-104.448105	42.732956    	3017   	3015          	-2.1 	11.7       	5.7       	0.914747
234                     	744.7                  	10.8                   	40 	11.6               	313             	-104.447870	42.732833    	3027   	3025          	-2.1 	11.6       	5.2       	0.913716
236                     	743.8                  	10.8                   	40 	11.6               	312             	-104.447635	42.732709    	3038   	3036          	-2.2 	11.5       	5.2       	0.912756
238                     	742.9                  	10.7                   	40 	11.7               	311             	-104.447401	42.732586    	3048   	3046          	-2.3 	11.5       	5.2       	0.911747
240                     	741.9                  	10.7                   	40 	11.7               	310             	-104.447166	42.732463    	3059   	3057          	-2.4 	11.4       	5.2       	0.910739
242                     	741.0                  	10.7                   	39 	11.8               	309             	-104.446931	42.732339    	3069   	3067          	-2.6 	11.4       	5.2       	0.909731
244                     	740.1                  	10.6                   	39 	11.8               	308             	-104.446696	42.732216    	3080   	3077          	-2.7 	11.3       	5.2       	0.908725
246                     	739.2                  	10.6                   	39 	11.9               	307             	-104.446462	42.732093    	3090   	3088          	-2.8 	11.3       	5.2       	0.907719
248                     	738.2                  	10.5                   	39 	11.9               	306             	-104.446227	42.731969    	3101   	3098          	-2.9 	11.2       	5.2       	0.906714
250                     	737.3                  	10.5                   	38 	12.0               	305             	-104.445992	42.731846    	3111   	3109          	-3.1 	11.2       	5.2       	0.905713
252                     	736.4                  	10.4                   	38 	11.9               	305             	-104.445758	42.731723    	3122   	3119          	-3.4 	11.1       	5.2       	0.904713
254                     	735.4                  	10.4                   	37 	11.9               	305             	-104.445523	42.731600    	3132   	3130          	-3.6 	11.1       	5.2       	0.903714
256                     	734.5                  	10.4                   	36 	11.9               	304             	-104.445288	42.731476    	3143   	3140          	-3.8 	11.0       	5.2       	0.902716
258                     	733.6                  	10.3                   	36 	11.8               	304             	-104.445053	42.731353    	3153   	3151          	-4.1 	11.0       	5.2       	0.901719
260                     	732.6                  	10.3                   	35 	11.8               	304             	-104.444819	42.731230    	3164   	3161          	-4.3 	10.9       	5.2       	0.900689
262                     	731.7                  	10.2                   	35 	11.8               	304             	-104.444583	42.731107    	3174   	3172          	-4.6 	10.9       	5.3       	0.899660
264                     	730.7                  	10.2                   	34 	11.7               	304             	-104.444341	42.730984    	3186   	3183          	-4.8 	10.8       	5.6       	0.898675
266                     	729.8                  	10.1                   	34 	11.7               	304             	-104.444099	42.730862    	3197   	3194          	-5.1 	10.7       	5.6       	0.897651
268                     	728.8                  	10.1                   	33 	11.6               	304             	-104.443857	42.730740    	3208   	3206          	-5.3 	10.7       	5.6       	0.896629
270                     	727.8                  	10.0                   	33 	11.6               	304             	-104.443615	42.730617    	3219   	3217          	-5.5 	10.6       	5.6       	0.895608
272                     	726.8                  	9.9                    	32 	11.7               	304             	-104.443373	42.730495    	3231   	3228          	-5.8 	10.5       	5.6       	0.894587
274                     	725.8                  	9.9                    	32 	11.8               	304             	-104.443131	42.730373    	3242   	3239          	-6.0 	10.4       	5.6       	0.893568
276                     	724.8                  	9.8                    	32 	11.8               	304             	-104.442889	42.730250    	3253   	3251          	-6.1 	10.4       	5.6       	0.892555
278                     	723.8                  	9.7                    	32 	11.9               	304             	-104.442647	42.730128    	3264   	3262          	-6.1 	10.3       	5.6       	0.891576
280                     	722.9                  	9.7                    	32 	12.0               	304             	-104.442405	42.730006    	3276   	3273          	-6.1 	10.2       	5.6       	0.890599
282                     	721.9                  	9.6                    	33 	12.1               	304             	-104.442163	42.729883    	3287   	3284          	-6.0 	10.2       	5.6       	0.889623
284                     	720.9                  	9.5                    	33 	12.1               	305             	-104.441922	42.729761    	3298   	3296          	-6.0 	10.1       	5.6       	0.888647
286                     	719.9                  	9.4                    	33 	12.2               	305             	-104.441680	42.729639    	3310   	3307          	-6.0 	10.0       	5.6       	0.887672
288                     	718.9                  	9.4                    	33 	12.3               	305             	-104.441438	42.729516    	3321   	3318          	-6.0 	9.9        	5.6       	0.886698
290                     	718.0                  	9.3                    	34 	12.4               	305             	-104.441196	42.729394    	3332   	3329          	-5.9 	9.9        	5.6       	0.885748
292                     	717.0                  	9.2                    	34 	12.2               	305             	-104.440954	42.729272    	3343   	3341          	-5.8 	9.8        	5.6       	0.884838
294                     	716.0                  	9.1                    	34 	12.0               	305             	-104.440713	42.729151    	3355   	3352          	-5.8 	9.7        	5.7       	0.883929
296                     	715.0                  	9.0                    	35 	11.8               	304             	-104.440493	42.729060    	3367   	3364          	-5.7 	9.6        	6.2       	0.882912
298                     	713.9                  	8.9                    	35 	11.6               	304             	-104.440272	42.728969    	3379   	3377          	-5.7 	9.5        	6.2       	0.881897
300                     	712.8                  	8.8                    	35 	11.4               	304             	-104.440052	42.728878    	3392   	3389          	-5.6 	9.4        	6.2       	0.880883
302                     	711.8                  	8.7                    	36 	11.2               	304             	-104.439831	42.728787    	3404   	3401          	-5.6 	9.3        	6.2       	0.879868
304                     	710.7                  	8.6                    	36 	11.0               	304             	-104.439610	42.728696    	3416   	3413          	-5.5 	9.2        	6.2       	0.878838
306                     	709.7                  	8.5                    	36 	10.9               	304             	-104.439390	42.728604    	3429   	3426          	-5.5 	9.2        	6.2       	0.877798
308                     	708.6                  	8.5                    	37 	10.7               	304             	-104.439169	42.728513    	3441   	3438          	-5.5 	9.1        	6.2       	0.876759
310                     	707.6                  	8.4                    	37 	10.5               	303             	-104.438948	42.728422    	3453   	3450          	-5.5 	9.0        	6.2       	0.875721
312                     	706.5                  	8.3                    	37 	10.5               	303             	-104.438728	42.728331    	3465   	3463          	-5.5 	8.9        	6.2       	0.874684
314                     	705.5                  	8.2                    	37 	10.4               	302             	-104.438507	42.728240    	3478   	3475          	-5.4 	8.8        	6.2       	0.873648
316                     	704.4                  	8.1                    	38 	10.4               	301             	-104.438286	42.728148    	3490   	3487          	-5.4 	8.7        	6.2       	0.872623
318                     	703.4                  	8.0                    	38 	10.4               	300             	-104.438066	42.728057    	3502   	3500          	-5.5 	8.6        	6.2       	0.871671
320                     	702.3                  	7.9                    	38 	10.3               	300             	-104.437845	42.727966    	3515   	3512          	-5.5 	8.5        	6.2       	0.870720
322                     	701.3                  	7.8                    	38 	10.3               	299             	-104.437624	42.727875    	3527   	3524          	-5.5 	8.4        	6.2       	0.869770
324                     	700.2                  	7.7                    	38 	10.3               	298             	-104.437404	42.727784    	3539   	3536          	-5.5 	8.3        	6.2       	0.868820
326                     	699.1                  	7.6                    	39 	10.3               	297             	-104.437188	42.727692    	3552   	3549          	-5.6 	8.2        	6.4       	0.867781
328                     	698.0                  	7.4                    	39 	10.3               	296             	-104.436986	42.727601    	3565   	3562          	-5.6 	8.1        	6.7       	0.866743
330                     	696.9                  	7.3                    	39 	10.2               	296             	-104.436783	42.727510    	3579   	3576          	-5.7 	7.9        	6.7       	0.865714
332                     	695.7                  	7.2                    	39 	10.2               	296             	-104.436580	42.727419    	3592   	3589          	-5.8 	7.8        	6.7       	0.864681
334                     	694.6                  	7.1                    	39 	10.1               	297             	-104.436377	42.727328    	3605   	3602          	-5.9 	7.7        	6.7       	0.863650
336                     	693.5                  	7.0                    	39 	10.0               	297             	-104.436174	42.727237    	3619   	3616          	-6.0 	7.6        	6.7       	0.862620
338                     	692.4                  	6.9                    	39 	10.0               	298             	-104.435972	42.727146    	3632   	3629          	-6.1 	7.4        	6.7       	0.861589
340                     	691.3                  	6.7                    	39 	9.9                	298             	-104.435769	42.727055    	3645   	3642          	-6.2 	7.3        	6.7       	0.860560
342                     	690.1                  	6.6                    	39 	9.8                	299             	-104.435566	42.726964    	3659   	3656          	-6.3 	7.2        	6.7       	0.859533
344                     	689.0                  	6.5                    	39 	9.8                	300             	-104.435363	42.726873    	3672   	3669          	-6.4 	7.1        	6.7       	0.858468
346                     	687.9                  	6.4                    	38 	9.7                	300             	-104.435160	42.726782    	3685   	3682          	-6.7 	7.0        	6.7       	0.857390
348                     	686.8                  	6.3                    	38 	9.6                	301             	-104.434958	42.726691    	3699   	3696          	-6.9 	6.9        	6.7       	0.856313
350                     	685.7                  	6.2                    	38 	9.6                	301             	-104.434755	42.726600    	3712   	3709          	-7.1 	6.7        	6.7       	0.855244
352                     	684.6                  	6.1                    	37 	9.6                	302             	-104.434552	42.726508    	3725   	3722          	-7.4 	6.6        	6.7       	0.854177
354                     	683.5                  	6.0                    	37 	9.7                	302             	-104.434343	42.726419    	3738   	3735          	-7.6 	6.5        	6.5       	0.853111
356                     	682.4                  	5.9                    	36 	9.8                	302             	-104.434125	42.726333    	3751   	3748          	-7.8 	6.4        	6.3       	0.852096
358                     	681.4                  	5.8                    	35 	9.8                	302             	-104.433907	42.726247    	3764   	3761          	-8.2 	6.3        	6.3       	0.850953
360                     	680.3                  	5.8                    	34 	9.9                	302             	-104.433689	42.726161    	3776   	3773          	-8.7 	6.3        	6.3       	0.849811
362                     	679.3                  	5.7                    	33 	9.9                	302             	-104.433471	42.726075    	3789   	3786          	-9.1 	6.2        	6.3       	0.848669
364                     	678.2                  	5.7                    	32 	10.0               	302             	-104.433253	42.725989    	3802   	3798          	-9.5 	6.1        	6.3       	0.847529
366                     	677.2                  	5.6                    	31 	10.0               	303             	-104.433035	42.725903    	3814   	3811          	-10.0	6.1        	6.3       	0.846391
368                     	676.1                  	5.6                    	30 	10.1               	303             	-104.432817	42.725817    	3827   	3824          	-10.5	6.0        	6.3       	0.845253
370                     	675.1                  	5.5                    	29 	10.2               	303             	-104.432599	42.725731    	3840   	3836          	-10.9	5.9        	6.3       	0.844127
372                     	674.0                  	5.4                    	29 	10.2               	302             	-104.432381	42.725644    	3852   	3849          	-11.2	5.8        	6.3       	0.843020
374                     	673.0                  	5.4                    	28 	10.2               	301             	-104.432163	42.725558    	3865   	3862          	-11.5	5.8        	6.3       	0.841913
376                     	671.9                  	5.3                    	28 	10.2               	300             	-104.431945	42.725472    	3878   	3874          	-11.8	5.7        	6.3       	0.840808
378                     	670.9                  	5.2                    	27 	10.2               	299             	-104.431727	42.725386    	3890   	3887          	-12.1	5.6        	6.3       	0.839704
380                     	669.9                  	5.2                    	27 	10.2               	298             	-104.431509	42.725300    	3903   	3900          	-12.4	5.5        	6.3       	0.838600
382                     	668.8                  	5.1                    	26 	10.2               	298             	-104.431290	42.725214    	3916   	3912          	-12.8	5.5        	6.3       	0.837498
384                     	667.8                  	5.0                    	26 	10.2               	297             	-104.431072	42.725128    	3928   	3925          	-13.0	5.4        	6.3       	0.836481
