Flight Information:     	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Launch Date:            	                       	Sunday, 20 August 2017	   	                   	Launch Time:    	           	17:47:49     	     	End of Ascent:	     	           	01:10:07	        
Station name:           	                       	                      	   	                   	Number of sonde:	           	00608432     	     	              	     	           	        	        
Ground values:          	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Pressure:               	                       	886.9 hPa             	   	                   	Temperature:    	           	22.9 °C      	     	Humidity:     	     	           	45 %    	        
Wind Direction:         	                       	112 °                 	   	                   	Wind Speed:     	           	4 m/s        	     	Cloud group:  	     	           	9////   	        
Position:               	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Longitude:              	                       	-104.456 °            	   	                   	Latitude:       	           	42.752 °     	     	Altitude:     	     	           	1536 m  	        
Staff:                  	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Company:                	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Operator:               	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Events:                 	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Highest Point:          	                       	31.7 hPa              	   	                   	24166 m         	           	             	     	              	     	           	        	        
Tropopauses:            	                       	1.: 205.5 hPa         	   	                   	                	           	             	     	              	     	           	        	        
Max Winds:              	                       	1.: 169.8 hPa         	   	                   	                	           	             	     	              	     	           	        	        
Remarks:                	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
                        	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Profile Data:           	                       	                      	   	                   	                	           	             	     	              	     	           	        	        
Time                    	P                      	T                     	Hu 	Ws                 	Wd              	Long.      	Lat.         	Alt  	Geopot        	Dewp.	Virt. Temp 	Rs      	D       
[sec]                   	[hPa]                  	[°C]                  	[%]	[m/s]              	[°]             	[°]        	[°]          	[m]  	[m]           	[°C] 	[°C]       	[m/s]   	[kg/m3] 
0                       	886.9                  	22.9                  	45 	4.0                	112             	-104.456140	42.751640    	1536 	1536          	10.4 	24.5       	0.0     	1.043825
2                       	885.9                  	22.3                  	45 	4.2                	113             	-104.456309	42.751701    	1546 	1546          	9.9  	23.8       	5.1     	1.044748
4                       	884.8                  	21.7                  	46 	4.5                	113             	-104.456479	42.751762    	1557 	1556          	9.5  	23.2       	5.1     	1.045676
6                       	883.8                  	21.1                  	46 	4.7                	113             	-104.456648	42.751824    	1567 	1567          	9.1  	22.5       	5.1     	1.046610
8                       	882.7                  	20.7                  	46 	4.9                	114             	-104.456817	42.751885    	1577 	1577          	8.8  	22.2       	5.1     	1.046555
10                      	881.7                  	20.7                  	46 	5.2                	114             	-104.456987	42.751946    	1588 	1587          	8.8  	22.1       	5.1     	1.045645
12                      	880.7                  	20.6                  	47 	5.4                	114             	-104.457156	42.752007    	1598 	1597          	8.7  	22.0       	5.1     	1.044735
14                      	879.5                  	20.5                  	47 	5.6                	115             	-104.457325	42.752068    	1608 	1607          	8.7  	21.9       	5.1     	1.043732
16                      	878.4                  	20.4                  	47 	5.9                	115             	-104.457496	42.752132    	1618 	1618          	8.6  	21.8       	5.1     	1.042730
18                      	877.3                  	20.3                  	47 	6.1                	115             	-104.457669	42.752205    	1631 	1630          	8.6  	21.7       	6.3     	1.041729
20                      	876.0                  	20.2                  	47 	6.3                	115             	-104.457843	42.752278    	1644 	1643          	8.5  	21.6       	6.4     	1.040517
22                      	874.7                  	20.1                  	47 	6.6                	116             	-104.458016	42.752351    	1656 	1656          	8.5  	21.5       	6.4     	1.039461
24                      	873.5                  	19.9                  	48 	6.8                	116             	-104.458190	42.752423    	1669 	1668          	8.5  	21.3       	6.4     	1.038408
26                      	872.2                  	19.8                  	48 	7.0                	116             	-104.458364	42.752496    	1682 	1681          	8.5  	21.2       	6.4     	1.037355
28                      	870.9                  	19.7                  	48 	7.3                	116             	-104.458537	42.752569    	1695 	1694          	8.5  	21.1       	6.4     	1.036303
30                      	869.6                  	19.5                  	49 	7.5                	116             	-104.458711	42.752642    	1707 	1706          	8.5  	20.9       	6.4     	1.035252
32                      	868.3                  	19.4                  	49 	7.5                	117             	-104.458885	42.752715    	1720 	1719          	8.4  	20.8       	6.4     	1.034200
34                      	867.0                  	19.3                  	49 	7.5                	117             	-104.459058	42.752787    	1733 	1732          	8.4  	20.7       	6.4     	1.033142
36                      	865.8                  	19.1                  	50 	7.5                	118             	-104.459232	42.752860    	1745 	1744          	8.4  	20.5       	6.4     	1.032064
38                      	864.5                  	19.0                  	50 	7.5                	118             	-104.459405	42.752933    	1758 	1757          	8.4  	20.4       	6.4     	1.030986
40                      	863.2                  	18.9                  	50 	7.5                	119             	-104.459579	42.753006    	1771 	1770          	8.3  	20.3       	6.4     	1.029909
42                      	861.9                  	18.8                  	51 	7.5                	119             	-104.459753	42.753078    	1784 	1783          	8.3  	20.2       	6.4     	1.028833
44                      	860.6                  	18.6                  	51 	7.5                	120             	-104.459926	42.753151    	1796 	1795          	8.3  	20.0       	6.4     	1.027644
46                      	859.2                  	18.5                  	51 	7.5                	120             	-104.460081	42.753228    	1810 	1809          	8.2  	19.9       	6.8     	1.026456
48                      	857.8                  	18.4                  	51 	7.5                	121             	-104.460211	42.753310    	1824 	1823          	8.2  	19.8       	7.3     	1.025309
50                      	856.4                  	18.2                  	52 	7.5                	121             	-104.460341	42.753393    	1839 	1838          	8.2  	19.6       	7.3     	1.024067
52                      	854.9                  	18.1                  	52 	7.5                	122             	-104.460471	42.753475    	1854 	1853          	8.1  	19.5       	7.3     	1.022827
54                      	853.4                  	17.9                  	52 	7.5                	122             	-104.460601	42.753557    	1869 	1867          	8.1  	19.3       	7.3     	1.021588
56                      	852.0                  	17.8                  	53 	7.5                	123             	-104.460731	42.753639    	1883 	1882          	8.0  	19.2       	7.3     	1.020349
58                      	850.5                  	17.6                  	53 	7.5                	123             	-104.460861	42.753722    	1898 	1897          	8.0  	19.0       	7.3     	1.019111
60                      	849.1                  	17.5                  	53 	7.5                	124             	-104.460992	42.753804    	1913 	1911          	7.9  	18.9       	7.3     	1.017876
62                      	847.6                  	17.4                  	54 	7.5                	125             	-104.461122	42.753886    	1927 	1926          	7.9  	18.7       	7.3     	1.016622
64                      	846.1                  	17.2                  	54 	7.4                	126             	-104.461252	42.753968    	1942 	1941          	7.8  	18.6       	7.3     	1.015371
66                      	844.7                  	17.1                  	54 	7.4                	127             	-104.461382	42.754051    	1957 	1955          	7.8  	18.4       	7.3     	1.014121
68                      	843.2                  	16.9                  	55 	7.4                	128             	-104.461512	42.754133    	1971 	1970          	7.7  	18.3       	7.3     	1.012871
70                      	841.8                  	16.8                  	55 	7.4                	129             	-104.461642	42.754215    	1986 	1985          	7.7  	18.2       	7.3     	1.011622
72                      	840.4                  	16.6                  	55 	7.4                	130             	-104.461772	42.754297    	2001 	1999          	7.6  	18.0       	7.3     	1.010375
74                      	838.9                  	16.5                  	56 	7.4                	131             	-104.461902	42.754379    	2015 	2014          	7.6  	17.9       	7.3     	1.009179
76                      	837.5                  	16.4                  	56 	7.4                	132             	-104.462022	42.754475    	2030 	2028          	7.6  	17.7       	7.2     	1.007989
78                      	836.1                  	16.2                  	56 	7.4                	133             	-104.462120	42.754598    	2043 	2042          	7.5  	17.6       	6.9     	1.006801
80                      	834.8                  	16.1                  	57 	7.3                	135             	-104.462219	42.754720    	2057 	2056          	7.5  	17.4       	6.9     	1.005676
82                      	833.5                  	15.9                  	57 	7.3                	136             	-104.462317	42.754843    	2071 	2070          	7.4  	17.3       	6.9     	1.004552
84                      	832.1                  	15.8                  	57 	7.3                	137             	-104.462416	42.754965    	2084 	2083          	7.4  	17.1       	6.9     	1.003429
86                      	830.8                  	15.7                  	58 	7.3                	138             	-104.462514	42.755088    	2098 	2097          	7.3  	17.0       	6.9     	1.002306
88                      	829.4                  	15.5                  	58 	7.3                	139             	-104.462612	42.755211    	2112 	2111          	7.3  	16.9       	6.9     	1.001136
90                      	828.1                  	15.4                  	58 	7.3                	140             	-104.462711	42.755333    	2126 	2124          	7.2  	16.8       	6.9     	0.999886
92                      	826.8                  	15.3                  	58 	7.3                	142             	-104.462809	42.755456    	2139 	2138          	7.2  	16.7       	6.9     	0.998635
94                      	825.4                  	15.2                  	59 	7.4                	143             	-104.462908	42.755578    	2153 	2152          	7.2  	16.6       	6.9     	0.997386
96                      	824.1                  	15.1                  	59 	7.5                	144             	-104.463006	42.755701    	2167 	2166          	7.2  	16.4       	6.9     	0.996139
98                      	822.8                  	15.0                  	59 	7.6                	145             	-104.463104	42.755823    	2181 	2179          	7.1  	16.3       	6.9     	0.994891
100                     	821.4                  	14.9                  	60 	7.7                	147             	-104.463203	42.755946    	2194 	2193          	7.1  	16.2       	6.9     	0.993646
102                     	820.1                  	14.8                  	60 	7.8                	148             	-104.463301	42.756069    	2208 	2207          	7.1  	16.1       	6.9     	0.992425
104                     	818.8                  	14.7                  	60 	7.9                	149             	-104.463399	42.756191    	2222 	2220          	7.1  	16.0       	6.9     	0.991258
106                     	817.5                  	14.5                  	61 	8.0                	150             	-104.463498	42.756314    	2235 	2234          	7.0  	15.9       	6.9     	0.990092
108                     	816.2                  	14.4                  	61 	8.1                	151             	-104.463601	42.756445    	2248 	2247          	7.0  	15.8       	6.4     	0.988927
110                     	815.0                  	14.3                  	61 	8.2                	152             	-104.463705	42.756578    	2261 	2260          	6.9  	15.6       	6.4     	0.987842
112                     	813.8                  	14.2                  	61 	8.3                	152             	-104.463809	42.756711    	2274 	2272          	6.9  	15.5       	6.4     	0.986757
114                     	812.5                  	14.1                  	62 	8.4                	151             	-104.463912	42.756844    	2287 	2285          	6.9  	15.4       	6.4     	0.985674
116                     	811.3                  	14.0                  	62 	8.4                	151             	-104.464016	42.756977    	2299 	2298          	6.8  	15.3       	6.4     	0.984609
118                     	810.1                  	13.8                  	63 	8.5                	150             	-104.464120	42.757110    	2312 	2311          	6.8  	15.2       	6.4     	0.983555
120                     	808.9                  	13.7                  	63 	8.5                	150             	-104.464224	42.757243    	2325 	2323          	6.8  	15.0       	6.4     	0.982502
122                     	807.6                  	13.6                  	63 	8.6                	149             	-104.464327	42.757376    	2338 	2336          	6.7  	14.9       	6.4     	0.981448
124                     	806.4                  	13.4                  	64 	8.6                	149             	-104.464431	42.757509    	2350 	2349          	6.7  	14.8       	6.4     	0.980396
126                     	805.2                  	13.3                  	64 	8.7                	148             	-104.464535	42.757642    	2363 	2362          	6.7  	14.6       	6.4     	0.979345
128                     	804.0                  	13.2                  	64 	8.7                	148             	-104.464639	42.757775    	2376 	2374          	6.6  	14.5       	6.4     	0.978293
130                     	802.8                  	13.1                  	64 	8.8                	148             	-104.464742	42.757908    	2389 	2387          	6.5  	14.4       	6.4     	0.977084
132                     	801.5                  	13.0                  	64 	8.6                	148             	-104.464846	42.758041    	2401 	2400          	6.4  	14.3       	6.4     	0.975859
134                     	800.3                  	13.0                  	64 	8.5                	149             	-104.464950	42.758174    	2414 	2413          	6.4  	14.3       	6.4     	0.974635
136                     	799.1                  	12.9                  	64 	8.3                	150             	-104.465054	42.758307    	2427 	2425          	6.3  	14.2       	6.4     	0.973412
138                     	797.9                  	12.8                  	64 	8.2                	151             	-104.465155	42.758438    	2440 	2438          	6.3  	14.1       	6.4     	0.972191
140                     	796.7                  	12.7                  	64 	8.1                	152             	-104.465181	42.758526    	2452 	2451          	6.2  	14.0       	6.3     	0.970990
142                     	795.5                  	12.7                  	64 	7.9                	153             	-104.465206	42.758614    	2465 	2463          	6.0  	13.9       	6.3     	0.969763
144                     	794.3                  	12.7                  	63 	7.8                	154             	-104.465232	42.758703    	2478 	2476          	5.9  	14.0       	6.3     	0.968242
146                     	793.1                  	12.7                  	62 	7.6                	155             	-104.465258	42.758791    	2490 	2488          	5.7  	14.0       	6.3     	0.966724
148                     	792.0                  	12.7                  	62 	7.5                	156             	-104.465284	42.758879    	2503 	2501          	5.6  	14.0       	6.3     	0.965207
150                     	790.8                  	12.8                  	61 	7.4                	157             	-104.465309	42.758967    	2515 	2514          	5.5  	14.0       	6.3     	0.963693
152                     	789.6                  	12.8                  	61 	7.0                	159             	-104.465335	42.759055    	2528 	2526          	5.4  	14.0       	6.3     	0.962182
154                     	788.4                  	12.8                  	59 	6.7                	160             	-104.465361	42.759143    	2540 	2539          	5.1  	14.0       	6.3     	0.960673
156                     	787.2                  	12.9                  	57 	6.4                	161             	-104.465387	42.759231    	2553 	2551          	4.7  	14.1       	6.3     	0.958863
158                     	786.1                  	13.1                  	56 	6.0                	163             	-104.465412	42.759319    	2566 	2564          	4.5  	14.3       	6.3     	0.956788
160                     	784.9                  	13.3                  	54 	5.7                	165             	-104.465438	42.759407    	2578 	2577          	4.2  	14.4       	6.3     	0.954719
162                     	783.7                  	13.5                  	52 	5.4                	167             	-104.465464	42.759495    	2591 	2589          	3.8  	14.6       	6.3     	0.952654
164                     	782.5                  	13.7                  	50 	5.0                	169             	-104.465490	42.759583    	2603 	2602          	3.5  	14.8       	6.3     	0.950591
166                     	781.4                  	13.9                  	48 	4.7                	172             	-104.465515	42.759671    	2616 	2614          	3.2  	14.9       	6.3     	0.948533
168                     	780.2                  	14.1                  	47 	4.3                	175             	-104.465508	42.759740    	2629 	2627          	2.8  	15.1       	6.4     	0.946480
170                     	779.0                  	14.2                  	45 	4.0                	178             	-104.465403	42.759749    	2642 	2640          	2.4  	15.2       	6.6     	0.944568
172                     	777.8                  	14.3                  	43 	4.1                	185             	-104.465297	42.759757    	2655 	2653          	2.0  	15.3       	6.6     	0.942674
174                     	776.6                  	14.5                  	41 	4.1                	194             	-104.465192	42.759766    	2668 	2666          	1.5  	15.4       	6.6     	0.940783
176                     	775.4                  	14.6                  	40 	4.1                	204             	-104.465086	42.759775    	2681 	2680          	1.0  	15.5       	6.6     	0.938898
178                     	774.1                  	14.7                  	38 	4.1                	215             	-104.464980	42.759784    	2694 	2693          	0.5  	15.6       	6.6     	0.937017
180                     	772.9                  	14.8                  	36 	4.2                	227             	-104.464875	42.759792    	2708 	2706          	0.0  	15.7       	6.6     	0.935140
182                     	771.7                  	15.0                  	35 	4.2                	239             	-104.464769	42.759801    	2721 	2719          	-0.3 	15.8       	6.6     	0.933294
184                     	770.5                  	15.0                  	34 	4.2                	250             	-104.464664	42.759810    	2734 	2732          	-0.6 	15.8       	6.6     	0.931699
186                     	769.4                  	15.1                  	33 	4.3                	259             	-104.464558	42.759819    	2747 	2745          	-1.0 	15.9       	6.6     	0.930107
188                     	768.2                  	15.1                  	32 	4.3                	266             	-104.464452	42.759827    	2760 	2758          	-1.4 	15.9       	6.6     	0.928518
190                     	767.0                  	15.2                  	31 	4.3                	272             	-104.464347	42.759836    	2773 	2771          	-1.7 	15.9       	6.6     	0.926932
192                     	765.8                  	15.2                  	30 	4.5                	270             	-104.464241	42.759845    	2786 	2785          	-2.1 	15.9       	6.6     	0.925348
194                     	764.6                  	15.2                  	29 	4.6                	269             	-104.464136	42.759853    	2800 	2798          	-2.5 	16.0       	6.6     	0.923768
196                     	763.4                  	15.2                  	29 	4.8                	267             	-104.464030	42.759862    	2813 	2811          	-2.6 	16.0       	6.6     	0.922350
198                     	762.2                  	15.2                  	29 	4.9                	266             	-104.463925	42.759871    	2826 	2824          	-2.9 	15.9       	6.6     	0.921178
200                     	761.1                  	15.1                  	28 	5.1                	264             	-104.463795	42.759890    	2838 	2836          	-3.1 	15.8       	6.2     	0.920116
202                     	760.0                  	15.0                  	28 	5.2                	263             	-104.463647	42.759916    	2850 	2848          	-3.3 	15.7       	6.0     	0.919055
204                     	759.0                  	14.9                  	28 	5.4                	262             	-104.463499	42.759942    	2862 	2860          	-3.5 	15.6       	6.0     	0.917996
206                     	757.9                  	14.8                  	27 	5.6                	261             	-104.463351	42.759969    	2874 	2872          	-3.8 	15.5       	6.0     	0.916955
208                     	756.8                  	14.8                  	27 	5.7                	260             	-104.463203	42.759995    	2886 	2884          	-3.9 	15.4       	6.0     	0.915915
210                     	755.7                  	14.7                  	27 	5.9                	259             	-104.463055	42.760021    	2898 	2896          	-4.0 	15.3       	6.0     	0.914876
212                     	754.7                  	14.6                  	27 	5.9                	258             	-104.462907	42.760047    	2910 	2908          	-4.2 	15.2       	6.0     	0.913838
214                     	753.6                  	14.5                  	27 	6.0                	258             	-104.462759	42.760074    	2922 	2920          	-4.3 	15.2       	6.0     	0.912801
216                     	752.5                  	14.4                  	27 	6.0                	258             	-104.462611	42.760100    	2934 	2932          	-4.4 	15.1       	6.0     	0.911765
218                     	751.5                  	14.4                  	27 	6.0                	258             	-104.462463	42.760126    	2946 	2944          	-4.5 	15.0       	6.0     	0.910729
220                     	750.4                  	14.3                  	26 	6.1                	258             	-104.462315	42.760152    	2958 	2956          	-4.7 	14.9       	6.0     	0.909695
222                     	749.3                  	14.2                  	26 	6.1                	257             	-104.462167	42.760179    	2970 	2968          	-4.7 	14.8       	6.0     	0.908664
224                     	748.3                  	14.1                  	26 	6.2                	257             	-104.462019	42.760205    	2982 	2980          	-4.8 	14.7       	6.0     	0.907642
226                     	747.2                  	14.0                  	26 	6.2                	257             	-104.461871	42.760231    	2994 	2992          	-4.9 	14.6       	6.0     	0.906621
228                     	746.2                  	13.9                  	27 	6.2                	257             	-104.461723	42.760258    	3006 	3004          	-4.9 	14.6       	6.0     	0.905601
230                     	745.0                  	13.9                  	27 	6.3                	257             	-104.461575	42.760284    	3018 	3016          	-5.0 	14.5       	6.0     	0.904511
232                     	743.9                  	13.8                  	27 	6.5                	259             	-104.461378	42.760258    	3031 	3029          	-5.1 	14.4       	6.5     	0.903422
234                     	742.8                  	13.7                  	27 	6.7                	262             	-104.461178	42.760230    	3044 	3042          	-5.1 	14.3       	6.5     	0.902334
236                     	741.7                  	13.6                  	27 	7.0                	265             	-104.460977	42.760202    	3057 	3055          	-5.2 	14.2       	6.5     	0.901256
238                     	740.5                  	13.5                  	27 	7.2                	267             	-104.460777	42.760173    	3070 	3068          	-5.3 	14.1       	6.5     	0.900220
240                     	739.4                  	13.4                  	27 	7.4                	269             	-104.460577	42.760145    	3083 	3081          	-5.3 	14.0       	6.5     	0.899186
242                     	738.2                  	13.2                  	27 	7.6                	271             	-104.460377	42.760117    	3096 	3094          	-5.4 	13.8       	6.5     	0.898151
244                     	737.1                  	13.1                  	27 	7.9                	273             	-104.460177	42.760089    	3109 	3107          	-5.5 	13.7       	6.5     	0.897118
246                     	736.0                  	13.0                  	27 	8.0                	275             	-104.459976	42.760060    	3122 	3119          	-5.5 	13.6       	6.5     	0.896086
248                     	734.8                  	12.9                  	27 	8.3                	277             	-104.459776	42.760032    	3135 	3132          	-5.6 	13.5       	6.5     	0.895054
250                     	733.7                  	12.8                  	27 	8.5                	279             	-104.459576	42.760004    	3148 	3145          	-5.6 	13.4       	6.5     	0.894028
252                     	732.6                  	12.7                  	27 	8.5                	279             	-104.459376	42.759975    	3161 	3158          	-5.7 	13.3       	6.5     	0.893004
254                     	731.4                  	12.6                  	27 	8.5                	280             	-104.459176	42.759947    	3174 	3171          	-5.7 	13.2       	6.5     	0.891980
256                     	730.3                  	12.5                  	27 	8.5                	281             	-104.458975	42.759919    	3187 	3184          	-5.7 	13.0       	6.5     	0.890957
258                     	729.2                  	12.3                  	28 	8.5                	282             	-104.458775	42.759890    	3200 	3197          	-5.8 	12.9       	6.5     	0.889935
260                     	728.1                  	12.2                  	28 	8.5                	283             	-104.458575	42.759862    	3213 	3210          	-5.8 	12.8       	6.5     	0.888937
262                     	726.9                  	12.1                  	28 	8.5                	284             	-104.458359	42.759810    	3226 	3223          	-5.8 	12.7       	6.4     	0.887939
264                     	725.8                  	12.0                  	28 	8.5                	285             	-104.458129	42.759738    	3238 	3236          	-5.9 	12.6       	6.3     	0.886923
266                     	724.7                  	11.9                  	28 	8.5                	286             	-104.457899	42.759666    	3251 	3248          	-5.9 	12.5       	6.3     	0.885929
268                     	723.7                  	11.8                  	28 	8.5                	287             	-104.457670	42.759594    	3263 	3261          	-5.9 	12.4       	6.3     	0.884937
270                     	722.6                  	11.7                  	29 	8.5                	288             	-104.457440	42.759522    	3276 	3273          	-5.9 	12.3       	6.3     	0.883945
272                     	721.5                  	11.6                  	29 	8.8                	289             	-104.457210	42.759450    	3288 	3286          	-5.9 	12.2       	6.3     	0.882953
274                     	720.4                  	11.5                  	29 	9.0                	289             	-104.456980	42.759378    	3301 	3298          	-5.9 	12.0       	6.3     	0.881963
276                     	719.3                  	11.4                  	29 	9.2                	290             	-104.456751	42.759306    	3313 	3311          	-5.9 	11.9       	6.3     	0.880962
278                     	718.2                  	11.3                  	29 	9.5                	291             	-104.456521	42.759235    	3326 	3323          	-5.9 	11.8       	6.3     	0.879945
280                     	717.2                  	11.2                  	30 	9.7                	291             	-104.456291	42.759163    	3339 	3336          	-5.9 	11.7       	6.3     	0.878929
282                     	716.1                  	11.1                  	30 	9.9                	292             	-104.456062	42.759091    	3351 	3349          	-5.9 	11.6       	6.3     	0.877914
284                     	715.0                  	11.0                  	30 	10.2               	292             	-104.455832	42.759019    	3364 	3361          	-5.9 	11.5       	6.3     	0.876898
286                     	713.9                  	10.9                  	30 	10.4               	293             	-104.455602	42.758947    	3376 	3374          	-5.9 	11.4       	6.3     	0.875885
288                     	712.9                  	10.8                  	30 	10.7               	293             	-104.455373	42.758875    	3389 	3386          	-5.9 	11.4       	6.3     	0.874872
290                     	711.8                  	10.7                  	31 	10.9               	294             	-104.455126	42.758792    	3401 	3398          	-5.9 	11.2       	6.1     	0.873924
292                     	710.8                  	10.6                  	31 	11.0               	294             	-104.454859	42.758696    	3413 	3410          	-5.9 	11.1       	6.0     	0.872977
294                     	709.8                  	10.5                  	31 	11.1               	294             	-104.454592	42.758601    	3425 	3422          	-5.8 	11.0       	6.0     	0.872031
296                     	708.8                  	10.3                  	31 	11.2               	295             	-104.454326	42.758505    	3437 	3434          	-5.8 	10.9       	6.0     	0.871097
298                     	707.7                  	10.2                  	32 	11.4               	295             	-104.454059	42.758410    	3449 	3446          	-5.8 	10.8       	6.0     	0.870164
300                     	706.7                  	10.1                  	32 	11.5               	295             	-104.453792	42.758314    	3461 	3458          	-5.8 	10.7       	6.0     	0.869232
302                     	705.7                  	10.0                  	32 	11.6               	296             	-104.453526	42.758218    	3473 	3470          	-5.8 	10.6       	6.0     	0.868296
304                     	704.7                  	9.9                   	32 	11.7               	296             	-104.453259	42.758123    	3485 	3482          	-5.8 	10.5       	6.0     	0.867341
306                     	703.7                  	9.9                   	33 	11.8               	296             	-104.452993	42.758027    	3497 	3494          	-5.8 	10.5       	6.0     	0.866387
308                     	702.7                  	9.8                   	33 	11.9               	297             	-104.452726	42.757932    	3509 	3506          	-5.7 	10.4       	6.0     	0.865432
310                     	701.7                  	9.7                   	33 	12.0               	297             	-104.452459	42.757836    	3521 	3518          	-5.7 	10.3       	6.0     	0.864479
312                     	700.7                  	9.6                   	33 	12.1               	297             	-104.452193	42.757741    	3532 	3530          	-5.7 	10.2       	6.0     	0.863526
314                     	699.7                  	9.5                   	34 	12.1               	297             	-104.451926	42.757645    	3544 	3542          	-5.7 	10.1       	6.0     	0.862574
316                     	698.7                  	9.4                   	34 	12.2               	296             	-104.451659	42.757550    	3556 	3553          	-5.8 	10.0       	6.0     	0.861623
318                     	697.7                  	9.3                   	34 	12.2               	296             	-104.451393	42.757454    	3568 	3565          	-5.8 	9.9        	6.0     	0.860672
320                     	696.6                  	9.2                   	34 	12.3               	296             	-104.451126	42.757358    	3580 	3577          	-5.9 	9.8        	6.0     	0.859686
322                     	695.6                  	9.1                   	34 	12.3               	296             	-104.450852	42.757270    	3593 	3590          	-5.9 	9.7        	6.1     	0.858701
324                     	694.6                  	9.0                   	34 	12.4               	295             	-104.450572	42.757189    	3605 	3602          	-6.0 	9.6        	6.3     	0.857717
326                     	693.5                  	8.9                   	34 	12.4               	295             	-104.450291	42.757108    	3618 	3615          	-6.1 	9.5        	6.3     	0.856700
328                     	692.4                  	8.8                   	34 	12.5               	295             	-104.450010	42.757026    	3630 	3627          	-6.1 	9.4        	6.3     	0.855684
330                     	691.4                  	8.7                   	34 	12.6               	295             	-104.449730	42.756945    	3643 	3640          	-6.2 	9.3        	6.3     	0.854711
332                     	690.3                  	8.6                   	34 	12.5               	294             	-104.449449	42.756863    	3656 	3653          	-6.4 	9.2        	6.3     	0.853764
334                     	689.3                  	8.5                   	34 	12.5               	294             	-104.449169	42.756782    	3668 	3665          	-6.5 	9.1        	6.3     	0.852818
336                     	688.2                  	8.4                   	34 	12.5               	293             	-104.448888	42.756701    	3681 	3678          	-6.6 	8.9        	6.3     	0.851873
338                     	687.2                  	8.2                   	34 	12.4               	293             	-104.448607	42.756619    	3693 	3690          	-6.7 	8.8        	6.3     	0.850927
340                     	686.1                  	8.1                   	34 	12.4               	292             	-104.448327	42.756538    	3706 	3703          	-6.8 	8.7        	6.3     	0.849983
342                     	685.1                  	8.0                   	34 	12.4               	292             	-104.448046	42.756456    	3719 	3715          	-6.9 	8.6        	6.3     	0.849040
344                     	684.1                  	7.9                   	34 	12.3               	291             	-104.447766	42.756375    	3731 	3728          	-6.9 	8.5        	6.3     	0.848082
346                     	683.0                  	7.8                   	34 	12.3               	291             	-104.447485	42.756294    	3744 	3741          	-6.9 	8.3        	6.3     	0.847123
348                     	682.0                  	7.7                   	34 	12.3               	290             	-104.447205	42.756212    	3756 	3753          	-7.0 	8.2        	6.3     	0.846165
350                     	680.9                  	7.6                   	35 	12.2               	290             	-104.446924	42.756131    	3769 	3766          	-7.0 	8.1        	6.3     	0.845212
352                     	679.9                  	7.4                   	35 	12.3               	290             	-104.446643	42.756049    	3782 	3778          	-7.1 	8.0        	6.3     	0.844261
354                     	678.9                  	7.3                   	35 	12.3               	290             	-104.446358	42.755969    	3794 	3791          	-7.1 	7.9        	6.2     	0.843310
356                     	677.8                  	7.2                   	35 	12.3               	290             	-104.446069	42.755888    	3806 	3803          	-7.2 	7.8        	6.2     	0.842381
358                     	676.8                  	7.1                   	35 	12.4               	290             	-104.445780	42.755807    	3819 	3815          	-7.2 	7.7        	6.2     	0.841464
360                     	675.8                  	7.0                   	35 	12.4               	291             	-104.445491	42.755727    	3831 	3828          	-7.3 	7.6        	6.2     	0.840547
362                     	674.8                  	6.9                   	35 	12.4               	291             	-104.445203	42.755646    	3843 	3840          	-7.4 	7.4        	6.2     	0.839631
364                     	673.8                  	6.8                   	35 	12.5               	291             	-104.444914	42.755566    	3856 	3852          	-7.4 	7.3        	6.2     	0.838715
366                     	672.8                  	6.7                   	35 	12.5               	291             	-104.444625	42.755485    	3868 	3865          	-7.5 	7.2        	6.2     	0.837801
368                     	671.8                  	6.5                   	36 	12.5               	291             	-104.444336	42.755405    	3880 	3877          	-7.6 	7.1        	6.2     	0.836886
370                     	670.8                  	6.4                   	36 	12.6               	291             	-104.444047	42.755324    	3893 	3889          	-7.7 	7.0        	6.2     	0.835969
372                     	669.8                  	6.3                   	36 	12.6               	291             	-104.443758	42.755243    	3905 	3902          	-7.7 	6.9        	6.2     	0.835044
374                     	668.8                  	6.2                   	36 	12.6               	291             	-104.443469	42.755163    	3918 	3914          	-7.8 	6.7        	6.2     	0.834118
376                     	667.7                  	6.1                   	36 	12.6               	291             	-104.443181	42.755082    	3930 	3926          	-7.9 	6.6        	6.2     	0.833194
378                     	666.7                  	6.0                   	36 	12.6               	291             	-104.442892	42.755002    	3942 	3939          	-7.9 	6.5        	6.2     	0.832271
380                     	665.7                  	5.9                   	36 	12.6               	291             	-104.442603	42.754921    	3955 	3951          	-8.0 	6.4        	6.2     	0.831350
382                     	664.7                  	5.8                   	36 	12.7               	291             	-104.442314	42.754841    	3967 	3963          	-8.1 	6.3        	6.2     	0.830431
384                     	663.7                  	5.7                   	36 	12.7               	291             	-104.442025	42.754758    	3979 	3976          	-8.1 	6.2        	6.1     	0.829514
