altOfDetection_km,vert_wavelength_km,horiz_wavelength_km,propagation_dir,axial_ratio,int_vert_group vel_ms),int_horiz_group_vel_ms,int_vert_phase_spd_ms,int_horiz_phase_spd_ms),degreeofpolarization,stokes_param_Q
19.7654079355196,1.69698097753266,379.954973371803,135.535226404792,1.38074631450026,-0.0188692080599934,4.22482605338681,0.0396855706634927,8.88562107903886,0.720502149312869,-3.64222174299508
22.63,1.5371,207.28,201.79,1.9622,-0.037815,5.0996,0.051083,6.8888,0.72076,-2.9677
25.36,0.6132,89.076,16.859,1.9459,-0.014873,2.1604,0.02021,2.9357,0.91731,-0.15296
