altOfDetection_km,vert_wavelength_km,horiz_wavelength_km,propagation_dir,axial_ratio,int_vert_group vel_ms),int_horiz_group_vel_ms,int_vert_phase_spd_ms,int_horiz_phase_spd_ms),degreeofpolarization,stokes_param_Q
14.15523270366,0.824459163278064,52.1292333746542,201.247778214179,2.79471337777165,-0.0340288848141983,2.15159192470554,0.0390254739385823,2.46751825816594,0.810556411394022,-0.116379245632916
17.145,0.73232,22.726,-12.258,5.6356,-0.0677,2.1009,0.069901,2.1692,0.94604,0.066173
18.331,2.2779,469.95,182.33,1.4067,-0.026845,5.5384,0.054271,11.197,0.88483,-4.4702
20.957,1.2696,575.58,141,1.1092,-0.0044664,2.0249,0.023852,10.814,0.80879,-2.9325
